20;10
18;9
15;9
13;10
10;10
8;12
7;14
7;16
7;17
8;19
10;20
12;21
14;22
15;24
15;26
16;28
15;30
17;32
18;34
18;36
19;38
19;40
19;39
17;40
15;42
13;42
11;41
9;40
7;41
7;39
7;38
8;36
9;34
9;32
18;21
17;23
16;24
17;22
17;19
18;17
18;14
19;12
20;11
18;11
17;13
16;15
15;18
16;21
17;22
20;21
21;23
22;25
21;26
22;29
21;31
21;33
22;35
23;37
23;37
22;37
20;38
20;37
19;35
19;32
19;30
21;28
21;26
22;24
22;22
22;20
23;17
24;15
25;13
26;10
33;40
32;39
30;39
28;38
26;38
23;37
23;35
23;33
23;30
22;27
22;25
22;22
22;20
22;18
21;16
19;14
17;12
15;11
13;10
10;10
8;12
8;14
8;16
8;17
9;19
10;20
12;20
14;20
16;19
18;19
39;27
37;27
34;27
32;28
32;31
31;32
28;32
26;31
23;31
21;30
19;29
18;26
17;24
16;22
14;20
12;20
10;20
8;18
9;17
8;16
8;14
8;11
10;11
12;12
15;11
17;12
19;13
21;15
23;17
24;18
26;18
29;18
31;18
33;17
35;18
37;17
39;17
42;19
41;20
41;22
42;24
41;27
41;29
41;31
41;33
41;36
41;39
39;40
37;41
35;41
10;33
9;33
8;31
9;30
9;29
8;28
10;28
12;27
14;26
16;25
17;24
18;22
19;21
21;20
23;19
25;18
26;16
27;13
29;12
31;11
33;11
36;10
38;10
41;11
41;13
40;15
40;17
40;19
41;21
41;23
40;25
35;34
35;36
34;37
33;36
33;38
32;39
29;37
27;37
25;37
23;38
6;14
6;16
6;19
6;20
6;22
6;24
6;26
6;28
6;30
5;32
5;35
6;37
8;37
10;38
13;38
15;38
17;37
19;37
20;38
23;38
25;38
25;37
25;35
25;33
25;31
26;29
27;29
28;29
30;30
32;30
34;30
34;32
25;31
26;29
28;28
31;28
34;28
36;29
36;29
38;27
38;26
36;24
35;22
34;20
33;18
34;16
34;14
34;12
34;10
34;8
34;6
33;4
31;3
29;3
26;3
24;3
22;3
19;3
18;4
15;4
13;4
11;4
8;3
6;4
4;5
4;7
4;9
5;11
6;12
11;4
9;4
7;3
5;4
3;6
3;8
4;10
5;12
5;14
5;16
4;18
4;20
4;22
4;24
4;26
4;27
5;29
4;31
5;33
6;36
7;37
9;38
12;38
14;38
16;38
18;37
20;37
22;37
24;37
26;36
25;35
25;33
4;33
4;35
6;36
9;38
11;37
11;37
11;37
13;36
15;37
17;37
18;38
20;38
22;37
24;38
26;38
28;39
30;38
32;37
34;36
34;34
34;32
35;30
35;28
36;25
36;23
35;21
36;19
37;17
36;15
34;13
33;11
34;9
34;7
34;4
32;3
31;3
30;2
27;3
25;2
23;3
21;3
19;4
17;3
15;3
13;4
26;29
26;27
26;25
27;23
29;21
30;22
31;22
29;21
30;19
32;19
34;20
35;20
35;18
35;16
34;14
35;12
36;9
35;7
34;4
32;3
30;4
28;4
26;3
24;4
23;4
21;4
19;4
17;4
16;3
14;4
12;4
9;4
7;3
5;5
3;7
4;9
4;11
3;12
3;14
3;17
3;19
4;21
4;23
4;25
4;27
5;29
4;31
25;4
23;4
21;4
19;4
18;4
16;4
13;4
11;3
9;3
6;4
5;6
4;9
5;11
6;13
6;16
6;18
6;20
7;22
6;25
7;27
6;29
5;31
6;33
5;35
6;36
8;36
11;38
13;38
15;39
17;38
20;39
22;39
25;38
26;37
25;35
25;33
26;31
4;17
5;20
5;22
5;24
4;26
4;28
5;30
5;32
5;34
5;36
7;36
8;38
8;38
8;38
10;38
11;38
14;38
16;37
18;36
19;38
21;39
24;38
26;37
28;38
31;38
33;37
35;35
35;33
35;31
36;29
36;26
36;24
35;22
36;19
36;17
35;15
35;13
35;11
36;8
35;6
33;4
31;3
29;5
27;5
7;2
7;2
6;3
4;6
3;8
3;10
4;12
2;13
4;14
4;17
4;20
6;22
6;24
5;26
4;28
5;30
5;33
4;35
5;37
7;37
9;38
12;39
15;39
17;38
18;37
21;38
23;38
25;38
27;39
29;38
31;39
33;39
35;37
36;35
35;33
35;30
36;28
36;26
35;23
35;21
35;18
35;16
36;14
36;12
35;10
35;7
35;5
33;3
30;3
28;3
26;3
24;3
23;5
20;4
18;4
16;3
14;3
12;3
9;3
7;3
5;5
3;7
4;9
5;11
5;13
5;15
33;3
31;3
29;4
29;6
29;8
29;10
29;12
29;14
30;16
30;17
32;19
33;21
34;22
33;25
33;27
35;29
36;31
36;31
36;31
35;32
35;34
34;36
32;37
30;37
28;39
26;39
24;39
22;39
20;39
19;38
17;38
15;37
13;38
10;38
7;38
5;36
5;34
29;28
31;26
32;25
34;23
34;21
32;19
30;19
29;20
27;22
25;21
23;22
21;22
18;22
16;23
15;24
14;23
12;25
10;24
9;22
7;20
6;19
5;17
5;15
5;13
5;11
4;9
4;6
4;4
3;3
4;3
7;3
9;2
10;3
11;3
13;2
16;2
18;2
20;3
22;4
24;4
27;4
29;5
30;3
32;4
34;4
35;6
36;8
36;10
36;12
36;14
35;17
33;18
34;20
34;22
35;24
37;23
37;22
35;22
33;21
33;18
32;16
33;15
35;14
35;12
36;10
36;7
35;5
18;4
16;4
14;3
12;3
11;5
9;5
7;4
5;5
5;7
4;9
3;11
3;14
3;16
4;18
5;21
7;22
9;23
10;24
13;25
14;27
13;29
13;31
15;32
16;34
17;36
19;37
21;37
24;37
25;36
24;34
25;32
27;31
28;29
14;36
14;36
15;35
16;33
18;32
20;30
21;28
22;26
23;24
24;22
25;20
27;19
29;19
31;19
33;18
33;16
35;16
37;17
38;16
36;16
35;14
36;12
36;9
36;6
35;4
33;3
31;4
28;5
26;4
24;5
22;5
20;4
5;7
4;9
5;11
5;13
6;15
7;17
7;19
8;20
9;22
11;23
13;25
15;26
17;27
19;28
18;29
19;31
20;31
18;32
17;33
18;35
16;35
14;36
15;31
15;29
15;27
17;25
18;23
20;23
22;22
24;21
26;19
28;18
31;17
33;16
34;14
34;12
34;10
35;8
34;6
33;4
31;3
28;5
26;5
25;4
23;5
21;4
19;4
18;5
17;7
15;7
15;5
14;3
12;3
10;4
8;4
5;5
26;4
28;4
30;4
32;4
34;6
35;8
35;10
34;12
34;15
33;18
32;19
33;21
34;22
34;24
33;27
32;28
32;29
34;30
35;32
35;35
34;38
32;39
30;39
28;39
25;39
23;39
21;39
20;39
19;38
18;36
17;34
16;33
2;15
3;13
4;11
4;9
4;7
5;5
6;4
8;4
11;3
13;2
16;2
17;0
18;1
19;3
21;3
22;2
24;2
9;13
7;14
5;17
4;19
4;22
5;24
7;26
9;27
11;28
12;31
13;33
15;34
16;36
18;38
18;37
19;36
18;37
15;38
13;38
11;38
10;37
8;36
5;36
4;34
4;31
2;30
1;28
1;26
0;23
0;20
1;19
1;17
29;4
29;4
29;4
29;4
29;4
28;5
28;7
28;9
28;11
28;12
30;14
30;15
33;16
36;16
35;14
34;12
34;10
34;8
34;6
33;5
33;5
32;3
30;3
28;4
26;4
24;4
22;4
20;4
18;4
19;5
18;8
18;9
17;11
14;11
12;12
9;40
12;40
13;39
15;38
17;37
18;36
17;37
18;38
20;39
20;41
21;41
21;41
20;42
19;44
20;44
21;44
23;44
25;43
28;43
29;41
31;41
33;40
36;40
37;39
39;39
41;37
42;35
41;33
40;30
40;28
39;26
41;25
9;21
11;20
13;20
15;19
16;17
17;16
17;14
17;12
19;12
21;11
23;11
25;11
27;13
29;15
31;16
32;17
34;17
36;17
39;17
41;17
42;19
42;21
42;23
42;25
43;27
43;30
43;31
42;34
41;36
40;39
39;41
37;41
35;42
32;41
30;41
28;42
25;41
23;41
21;41
19;40
17;40
16;40
14;40
12;40
10;39
9;40
8;41
38;40
37;40
34;40
33;38
32;36
32;34
30;33
28;32
26;32
24;32
22;31
20;31
18;31
17;30
15;29
13;28
12;29
10;28
8;26
7;26
6;24
6;22
7;21
25;41
27;41
29;41
30;39
30;38
32;36
32;33
31;31
32;30
31;30
30;29
28;28
27;27
25;26
24;25
23;23
24;22
23;20
24;19
25;17
25;15
25;13
26;11
28;12
30;12
31;13
31;11
34;11
37;10
39;10
41;12
41;14
40;16
41;18
41;20
42;22
42;24
42;26
42;28
42;30
41;32
40;35
41;37
40;40
7;40
9;41
11;40
13;39
15;38
16;37
18;36
19;34
20;32
21;30
21;28
21;26
22;26
23;24
25;22
26;20
27;18
27;17
27;15
28;13
27;11
26;11
24;11
22;10
20;10
18;9
16;9
14;10
12;10
10;11
8;12
8;14
8;16
7;19
7;21
8;23
7;26
8;29
7;31
7;33
8;34
8;36
9;38
11;40
13;41
16;41
19;42
21;42
23;42
10;27
12;27
15;26
16;24
16;22
18;21
20;19
22;18
23;16
26;15
28;14
29;12
31;11
32;9
34;9
36;9
38;10
41;11
41;14
41;16
41;18
42;20
40;22
41;24
40;25
39;27
41;29
41;31
41;33
41;35
41;38
39;40
37;41
35;42
32;41
31;41
29;41
26;41
24;40
22;40
20;40
18;40
16;40
14;40
12;40
9;39
8;39
7;40
41;28
41;27
39;27
37;27
34;28
32;29
32;31
30;32
28;32
26;32
24;32
21;31
19;30
17;30
15;30
13;30
11;30
9;31
9;30
9;28
9;29
9;29
9;28
26;37
28;37
29;38
30;38
32;37
32;34
31;33
29;32
27;32
25;31
23;31
22;32
21;34
19;34
18;33
16;33
15;31
14;29
12;30
10;29
10;28
8;26
7;24
8;21
9;20
11;20
14;19
15;18
15;16
16;14
17;12
17;10
18;8
19;8
21;9
23;10
25;9
26;11
28;13
29;15
31;16
33;17
35;16
38;15
40;16
42;16
42;18
41;20
41;22
42;23
41;25
41;27
4;20
4;18
5;16
5;15
5;13
5;11
5;8
5;7
6;5
8;4
10;4
12;4
14;4
16;4
16;6
16;8
16;10
15;12
13;12
11;11
8;13
10;14
12;13
14;13
16;14
17;16
15;4
17;4
19;4
21;3
24;4
26;4
29;4
31;3
33;4
34;6
34;7
35;9
34;11
34;14
34;16
34;19
35;21
35;23
35;26
34;28
34;30
35;32
35;35
34;37
32;37
30;38
28;39
25;39
22;39
19;39
16;38
14;39
12;38
10;37
8;37
6;36
4;35
4;33
6;31
3;30
3;28
4;26
4;24
4;22
12;28
10;27
9;28
7;28
6;28
4;27
4;25
4;23
4;22
4;20
5;18
5;16
5;14
5;12
5;10
5;8
5;7
7;5
9;4
11;4
13;4
25;3
25;3
26;4
28;5
30;5
31;4
34;4
34;6
34;8
35;10
34;12
33;14
34;16
35;18
36;19
34;21
34;23
33;24
31;25
29;26
27;28
26;30
24;31
24;33
24;35
24;37
24;37
22;38
19;38
17;37
16;35
15;33
14;31
13;29
8;27
6;28
5;28
3;28
3;26
3;24
3;22
3;20
4;18
4;16
4;15
5;13
5;11
5;9
5;7
6;5
6;5
6;5
6;5
6;5
6;5
7;4
9;3
11;3
13;4
15;4
17;4
18;3
20;3
22;3
24;3
25;3
25;3
25;3
18;4
20;4
21;4
22;4
22;4
23;3
25;3
25;3
25;3
25;3
25;3
26;3
28;4
30;3
31;2
33;3
35;5
34;7
34;9
35;11
35;13
35;15
34;16
34;18
36;19
34;21
34;23
34;25
35;27
35;29
35;31
34;32
34;34
34;37
33;38
31;38
29;38
27;38
25;38
23;39
21;38
18;38
15;36
15;34
14;32
13;31
12;29
10;28
8;36
8;36
7;36
5;36
5;34
6;32
6;30
8;28
9;27
11;26
13;25
12;24
10;23
9;22
9;22
9;22
8;21
8;21
8;21
8;21
8;21
7;19
7;18
7;15
6;13
4;12
4;10
4;8
5;6
6;5
8;3
10;4
12;4
14;4
16;4
9;2
9;2
8;3
6;3
7;4
9;3
11;3
13;3
15;3
18;5
20;4
22;3
23;3
24;5
26;4
28;3
30;4
31;3
34;4
35;6
35;8
35;10
34;12
34;14
35;16
36;18
35;18
35;19
35;21
35;22
35;24
35;26
35;27
35;29
35;32
35;34
35;36
33;37
31;37
29;37
27;38
24;38
22;38
19;39
17;39
15;38
13;38
11;37
10;36
8;36
8;36
8;20
8;20
7;20
6;21
6;21
8;22
10;22
11;23
13;25
15;23
15;23
17;23
17;24
17;26
18;28
18;30
16;29
16;31
16;34
16;36
16;37
15;38
13;39
11;38
9;38
6;37
6;35
5;34
6;32
6;30
7;28
7;26
8;24
9;22
11;22
11;20
11;18
12;16
12;14
14;13
15;12
15;11
17;11
18;8
17;6
16;4
16;4
14;4
12;3
10;3
9;2
9;2
9;2
6;27
5;25
5;23
5;21
5;19
5;17
5;15
5;13
5;11
5;10
5;10
5;10
5;10
5;10
5;10
5;9
5;8
4;6
6;5
8;5
10;4
11;4
11;4
11;4
11;4
13;4
34;14
36;14
37;16
37;17
35;18
35;18
35;19
35;21
36;22
37;23
35;24
34;24
32;24
30;24
29;22
27;22
25;23
25;23
25;23
25;23
25;23
23;23
21;23
19;23
18;23
16;24
16;24
16;24
16;25
16;27
15;28
15;30
16;32
15;34
14;35
12;35
11;36
9;37
8;36
8;36
8;36
6;36
6;34
6;32
6;31
6;29
10;27
8;28
8;28
8;27
7;26
7;24
7;22
7;20
6;18
6;16
6;14
6;12
5;10
5;9
5;7
4;6
4;6
4;6
4;6
4;6
4;6
4;8
4;10
5;12
6;12
8;12
10;12
10;12
10;12
10;13
12;13
14;13
15;12
15;12
15;12
15;13
17;12
17;10
18;8
18;6
20;5
21;4
21;4
22;5
22;5
24;4
26;4
27;4
28;4
28;4
28;4
28;4
30;4
32;4
33;4
33;4
34;4
34;6
34;8
34;10
34;12
11;4
13;4
15;4
17;4
19;4
21;4
23;4
24;4
26;5
27;7
28;8
28;10
28;12
28;13
30;14
31;15
32;17
33;19
34;20
34;22
36;23
35;25
34;26
35;26
36;28
35;30
35;32
34;34
34;36
32;36
30;36
29;37
27;37
25;36
23;37
21;37
19;37
18;35
17;34
17;32
16;30
15;29
13;28
11;27
16;22
18;22
20;22
22;23
22;25
23;27
24;29
24;30
24;32
25;34
24;36
23;37
21;37
19;37
17;37
15;37
13;37
11;37
9;36
8;36
6;35
5;34
5;32
5;30
4;28
4;26
4;24
4;23
4;21
4;19
4;17
4;15
4;13
4;11
4;9
4;7
3;6
3;4
5;4
7;4
9;4
6;30
7;28
9;27
11;28
12;29
13;30
14;32
16;33
17;35
19;36
20;36
22;37
24;37
26;37
28;37
30;37
32;37
33;36
34;35
35;33
35;32
36;30
36;29
35;27
35;25
35;23
35;21
36;20
35;18
34;16
34;14
34;12
34;10
34;9
34;7
34;5
32;4
30;4
29;3
27;4
25;4
24;4
23;5
21;4
20;4
19;6
18;6
16;5
14;4
12;4
10;3
9;4
7;5
5;6
5;8
5;8
5;9
4;11
4;12
5;14
6;16
6;18
7;19
8;21
9;22
11;23
13;22
15;22
7;2
7;2
6;2
6;4
5;6
5;8
5;10
5;11
6;13
6;15
6;17
6;19
7;20
8;22
10;22
11;23
11;25
12;26
13;27
15;28
17;28
19;28
20;29
22;29
22;27
23;25
24;24
25;22
26;21
27;19
28;17
28;15
28;14
28;12
28;10
28;8
27;6
26;4
25;4
23;4
21;4
19;5
18;7
18;8
17;10
16;12
14;11
12;12
10;12
9;13
8;15
7;17
7;19
7;21
6;23
6;24
6;26
6;28
6;30
5;32
5;34
3;35
3;34
2;33
3;32
4;31
5;36
5;36
5;36
5;36
5;36
7;36
9;37
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;36
10;37
11;36
11;36
11;36
11;36
11;36
11;36
11;36
11;36
11;36
11;36
13;36
15;37
15;37
15;37
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
9;2
8;3
7;4
5;5
5;5
5;5
5;6
5;7
5;8
5;10
5;12
4;13
4;14
4;14
4;14
5;14
7;13
9;13
11;13
13;13
15;12
16;12
16;12
16;12
17;10
18;8
18;7
19;5
20;4
20;4
21;4
23;4
24;4
24;4
24;4
24;4
24;4
24;4
25;4
9;38
9;38
10;38
12;38
14;38
15;38
15;38
15;38
15;38
15;38
17;37
17;37
18;38
20;38
22;38
24;39
25;38
25;38
25;38
25;38
25;36
25;34
25;32
25;30
25;29
25;27
25;25
25;23
24;21
23;19
24;17
24;15
24;13
24;11
24;9
23;7
24;5
24;5
24;5
24;5
24;5
24;5
23;5
21;4
19;4
19;5
19;5
19;5
19;5
17;4
15;3
13;3
12;3
10;2
9;2
9;2
9;2
9;2
9;2
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
4;36
5;36
6;37
8;37
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
9;38
21;37
19;37
19;37
19;37
19;36
18;35
17;33
16;32
15;30
14;28
12;28
11;27
9;27
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;26
8;24
8;22
8;22
8;22
8;22
8;22
8;22
8;22
8;23
7;24
7;26
6;28
5;30
5;32
4;33
4;35
4;36
4;36
4;36
4;36
4;36
4;36
29;4
29;4
29;4
29;4
28;3
28;2
28;2
28;2
28;2
28;2
28;2
28;2
29;3
31;3
33;3
33;3
33;3
33;3
34;4
34;6
34;8
34;10
34;12
34;14
34;14
34;14
34;14
34;14
34;14
33;15
32;15
32;15
32;15
33;17
33;19
34;21
34;23
35;24
35;24
35;24
35;24
35;24
35;24
35;24
34;26
34;28
35;30
35;32
34;34
34;36
34;37
34;37
34;37
32;37
30;37
28;37
26;37
26;37
26;37
26;37
26;37
26;37
24;37
22;38
22;38
26;21
27;19
27;17
28;15
28;13
28;11
28;9
28;7
27;6
26;5
24;4
22;3
22;2
22;2
22;2
21;3
19;4
17;4
15;4
14;4
12;4
10;4
8;5
6;5
5;7
5;9
6;11
7;12
9;13
10;14
11;16
11;18
12;20
13;21
15;22
17;22
19;23
20;24
21;24
22;25
23;27
24;28
26;29
28;29
30;30
32;31
33;31
34;33
34;35
33;36
31;37
29;37
27;37
25;37
7;2
6;2
8;2
8;4
7;6
5;6
5;8
5;10
6;12
8;12
10;12
11;14
12;15
12;17
13;19
14;21
15;22
17;22
19;22
20;22
20;22
20;22
22;22
24;23
26;23
28;23
29;24
30;26
31;27
33;29
33;30
34;32
34;34
34;36
32;37
30;37
28;37
26;37
25;36
24;34
24;32
25;30
25;28
25;26
26;24
26;22
5;36
5;36
6;36
8;36
10;37
12;37
13;36
15;35
16;33
17;32
18;30
20;30
22;30
24;30
25;29
27;27
28;26
30;25
31;24
33;23
34;22
35;20
35;18
35;16
35;14
35;12
35;10
35;8
34;6
33;5
32;4
30;4
28;4
26;3
24;3
22;3
20;3
18;3
16;3
15;2
13;2
11;2
9;2
25;3
26;4
28;4
29;4
31;4
32;5
34;6
34;8
34;10
34;11
35;13
35;15
35;17
35;19
34;21
33;22
31;23
29;23
28;23
27;21
26;19
25;17
25;15
24;14
24;12
23;10
23;8
22;6
21;5
19;4
19;6
19;8
18;10
17;11
17;13
17;15
17;17
17;19
17;21
15;22
14;23
12;24
10;25
9;27
8;28
7;30
6;31
5;33
4;34
3;35
4;36
5;36
5;36
13;35
13;35
12;36
10;37
10;37
10;37
8;36
7;36
5;35
5;34
5;34
5;32
5;31
5;29
5;27
5;25
5;23
5;21
5;19
5;17
5;15
5;13
5;11
6;9
6;8
6;6
7;4
9;4
9;3
10;3
12;3
14;3
15;2
17;3
19;3
21;3
23;3
14;34
13;33
15;32
17;31
18;31
20;30
22;30
24;31
24;33
24;35
26;35
26;37
28;37
30;37
32;37
33;36
34;34
34;32
33;31
31;30
29;30
28;28
27;26
27;24
26;23
26;21
25;19
25;17
24;15
24;13
24;11
23;10
22;8
22;7
21;5
20;4
18;5
18;7
17;9
17;11
17;13
17;14
17;16
17;18
17;20
17;22
17;24
17;26
17;28
17;30
17;32
15;33
15;35
13;35
13;35
7;36
7;36
7;36
7;36
6;37
7;38
9;38
11;37
13;36
13;36
13;36
13;36
13;36
13;36
12;36
12;38
12;38
12;38
12;38
12;38
14;38
15;37
15;35
7;37
7;37
8;36
8;34
8;34
8;33
9;31
7;29
6;27
6;25
7;23
7;21
7;19
8;17
9;15
7;13
9;11
10;11
12;10
15;10
17;9
19;9
21;9
23;10
25;10
26;10
28;9
30;10
32;12
34;11
36;9
38;9
41;10
43;12
42;14
42;16
42;18
41;21
42;23
42;25
42;27
42;28
42;30
41;33
41;35
42;37
41;40
40;41
38;41
35;40
33;41
32;41
30;41
27;41
25;41
23;41
21;41
19;41
17;40
15;39
13;39
10;40
9;40
9;38
7;37
41;13
40;15
40;17
41;19
41;21
41;23
41;25
41;27
42;29
41;31
40;33
41;36
41;38
40;40
38;41
36;41
34;41
32;40
29;40
27;40
25;41
23;41
21;41
19;41
17;41
15;40
12;40
10;40
9;38
7;36
8;34
8;34
38;41
36;40
34;40
33;39
32;39
29;40
27;39
25;39
23;40
21;40
19;39
17;38
14;38
11;39
9;41
8;39
7;37
6;34
7;32
7;30
7;28
8;26
7;24
7;24
7;22
7;20
6;18
6;16
7;14
7;12
9;10
11;11
13;11
15;10
17;11
19;11
21;11
23;11
25;10
27;10
29;10
31;10
33;11
35;11
37;11
39;10
41;12
7;39
8;39
7;38
7;36
7;34
6;31
7;29
7;28
6;25
6;23
7;21
7;19
6;17
6;15
7;13
8;11
10;9
12;9
14;10
16;11
18;11
19;10
21;11
22;10
24;10
26;9
27;11
29;10
31;10
33;10
35;10
37;11
39;10
41;11
42;13
42;15
43;16
42;18
42;21
41;22
40;24
40;27
40;28
39;30
40;30
42;31
41;33
41;35
42;38
42;40
40;41
20;19
21;19
23;17
24;16
26;14
27;12
27;10
29;10
30;10
30;10
31;9
32;10
34;10
36;11
37;11
40;11
42;12
42;14
42;16
42;17
42;19
42;21
42;23
43;25
41;27
41;28
40;30
40;33
41;35
42;37
42;39
41;40
39;40
37;41
35;42
33;41
31;41
29;41
27;41
25;42
23;42
21;41
19;41
17;41
14;40
11;40
9;41
8;39
8;39
7;39
41;30
42;32
42;34
42;36
42;38
41;40
39;41
36;40
34;40
32;41
31;41
30;43
28;43
25;43
22;42
20;43
18;42
16;40
13;40
11;40
9;40
8;37
7;35
7;32
6;30
6;28
7;26
8;24
8;22
7;20
8;20
10;20
12;20
14;20
16;20
18;19
7;33
7;31
7;29
7;27
7;25
7;23
7;21
8;20
10;21
12;21
14;20
16;20
17;19
19;19
21;19
23;18
25;16
26;15
27;12
29;11
30;11
32;12
33;11
35;11
37;10
40;10
41;12
41;14
42;16
41;19
43;20
42;22
42;24
41;26
41;28
42;17
42;17
41;18
42;19
41;21
41;23
42;25
42;27
42;29
41;31
40;34
41;36
41;38
41;40
39;40
37;40
35;41
33;41
31;42
29;42
27;43
25;43
23;43
21;43
19;43
17;42
16;41
13;39
10;40
9;40
9;38
8;39
8;40
8;40
8;40
8;39
7;37
7;35
16;39
17;38
18;36
17;35
16;33
14;32
29;18
29;16
29;14
30;13
29;11
27;11
25;11
23;11
20;11
18;10
16;9
14;10
12;9
9;10
8;11
7;13
6;15
7;18
6;20
6;23
6;23
6;23
6;24
8;25
9;27
11;28
13;29
15;30
17;30
20;31
21;32
22;33
25;33
27;33
29;34
32;34
32;36
33;39
35;39
37;41
38;39
40;39
41;38
42;36
41;33
6;23
7;25
7;28
7;30
7;33
7;35
7;38
9;40
11;41
14;42
16;43
17;44
17;44
17;44
18;44
19;41
19;39
19;37
19;35
19;32
20;30
20;27
21;26
21;26
22;25
24;24
26;22
27;20
7;41
9;40
8;38
8;36
8;34
8;31
10;30
12;30
14;28
16;27
18;27
20;27
22;27
24;28
26;28
28;26
31;26
33;26
35;27
38;27
40;27
41;26
42;24
42;22
42;20
40;18
38;17
36;16
34;17
32;17
29;17
29;15
27;14
26;13
24;12
22;12
20;13
18;15
16;17
16;19
14;20
12;20
9;21
8;21
21;11
24;11
25;12
26;15
28;16
29;18
29;21
31;21
33;22
35;21
38;21
40;23
41;25
42;28
42;30
42;32
42;35
41;37
40;40
38;40
36;40
33;40
31;40
28;40
25;40
23;40
21;41
19;42
17;41
15;40
13;39
11;39
9;38
8;39
7;39
28;41
31;42
33;42
35;41
37;40
39;40
40;39
42;37
42;35
42;33
41;31
40;29
39;28
37;27
34;27
32;26
30;26
27;27
25;27
23;27
22;29
21;30
19;29
17;28
16;28
14;29
12;28
10;29
8;29
7;28
6;25
7;23
8;21
10;21
12;20
14;20
15;18
